7.862355952289516725e-02,9.017631470626599275e-07,2.706451882968932836e-06,1.190939338128571591e-08,1.281930955607673627e-06,1.207280342795428817e-04,0.000000000000000000e+00,1.253997253545872091e-04,7.928754855097660502e-08,5.880123344620190551e-05,7.220089595437277890e-05,8.616173688273656901e-05,1.079817222905718337e-05,7.845296040131056277e-05,1.194410486374956580e-06,6.784798100341250221e-06,4.659989077018698779e-05,7.612000911127974722e-05,2.006078619844011416e-07,1.184105700540593695e-05,1.071099724146630137e-04,0.000000000000000000e+00,7.062397227304303075e-06,2.544101896944195946e-05,5.480008606531227693e-05,4.982316198502629759e-05,2.920086496630916744e-05,3.966854405777039998e-05,8.304559480995103759e-05,8.223339710579095200e-06
2.788762696151879106e-01,7.077306383743416417e-07,0.000000000000000000e+00,3.137512404475671257e-08,2.225635068519951247e-06,3.753978558025937326e-05,1.373117309819104324e-04,6.493864862564702047e-06,4.719094382787826622e-06,2.194598025404236844e-04,1.979712577156198025e-06,8.496238616317139012e-05,3.965723968048061191e-06,1.237571962830725603e-04,2.451097405835605893e-05,1.707422132637597794e-08,4.862848625725683390e-05,6.667273861843857409e-08,5.716322401110853807e-06,5.085890610664295235e-06,1.156007899385064436e-04,1.691139616429579369e-05,3.015505882702210350e-06,9.633713924046668006e-06,4.617698220576379071e-05,1.795722978994274783e-05,4.021844166677346680e-05,3.308093778210600657e-05,1.394245797360238679e-05,1.757668366974898607e-05
1.610204854509882620e-03,4.606044960545330257e-07,3.481598777321437097e-06,3.142036390269260654e-08,0.000000000000000000e+00,6.486363870361224689e-06,1.348275616166665991e-04,1.829218282272678202e-08,4.458177671325831489e-06,2.239863494912287020e-04,1.931401420271215198e-06,8.498108360549635110e-05,4.003466027974478778e-06,1.292313528240465596e-04,2.711701581708928388e-06,4.467384076051413754e-05,4.768323484411720654e-05,1.498306269574755195e-05,5.721163049109349904e-06,3.766010226192869889e-06,1.155672914448791758e-04,1.816055378210216623e-06,2.948844802907098313e-06,9.296272977152941918e-06,4.636369210535920559e-05,1.780841802102632002e-04,3.976749607393803186e-05,3.020709478160738153e-05,8.190991089032832544e-05,1.634108694298845482e-05
5.471316512682795164e-05,1.072630460578852858e-06,4.536518294776665870e-06,4.852014134403796497e-08,2.992560701936448292e-06,2.763802978832331965e-05,6.415957555980724585e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.236526634313790803e-04,2.685708027063276719e-07,1.125467684630931161e-04,3.046884433750107566e-06,1.826032402639141106e-04,2.903581998599550413e-06,1.271754348975160822e-05,4.611446296412044922e-05,0.000000000000000000e+00,1.684711082403894807e-07,4.584595615571224607e-06,2.767248554429818084e-07,1.099639475333884219e-05,4.506032255872970305e-06,1.162001654439055461e-05,5.530746612545281546e-05,1.307080351896352458e-04,5.754019774994613949e-05,2.417941298896959121e-05,6.725368406886423339e-06,1.808537498226864897e-05
5.215281469850590046e-01,1.886696471612215768e-05,3.177657957758666170e-06,4.777707266737004751e-08,1.731275975308316220e-06,2.766194251084230953e-05,5.727192366354669754e-05,4.864964350901887296e-06,4.038653095910474630e-06,2.236480936358486516e-04,6.681561652916545474e-06,1.005543606967777435e-04,3.144749449943554316e-06,4.059771170739390368e-05,2.685456051673709046e-05,1.287770553882598327e-05,4.921906595250862931e-05,1.630877559853959601e-07,1.568975340991680600e-07,4.411492273809154751e-06,0.000000000000000000e+00,4.517171528965127235e-05,2.822434600496087304e-06,1.169457698305610223e-05,5.532439801187057343e-05,1.761164223974984134e-04,2.064053379109836452e-05,2.121658429396121125e-05,1.178731914998766466e-05,1.796932526387097593e-05
1.999241748363013160e-01,8.218798512713581091e-07,1.942579646993352285e-06,1.112523791381486460e-07,3.071416783067840921e-06,1.897831127970461536e-08,1.994569338698004828e-04,4.853216183204721419e-06,4.592331803016920665e-06,2.264628879387226858e-04,2.734354209001597337e-06,9.901117378502108694e-05,1.461079194047902247e-05,4.075417851342352208e-05,2.623960345546164717e-05,1.074758005573774832e-05,4.756539417109630557e-05,0.000000000000000000e+00,1.759512534816765381e-07,5.278652545794939656e-06,7.861387180940005296e-06,7.370109851448940392e-05,3.021025247412819887e-06,1.579165603777778082e-05,5.532587262862201377e-05,4.798065477166882814e-05,3.657599061024419850e-05,5.458987421180752680e-05,1.328897576164049900e-05,1.782484827086207538e-05
1.128296477079985816e-01,0.000000000000000000e+00,3.552612430249619412e-06,1.145831947654278509e-07,9.832035864328907853e-05,2.495544123428966943e-05,6.370413330667904850e-05,2.588303516207036774e-07,2.069453877896603142e-07,1.351372935219288124e-04,4.695694754299936718e-07,9.669079130891911750e-05,5.362517855054841975e-06,4.008834663862055787e-05,4.283698245117738900e-06,7.164841608443082836e-05,4.968814693699150748e-05,2.203468495186023423e-05,3.641013037539144328e-07,1.137727678529969324e-05,0.000000000000000000e+00,1.391198668774913335e-04,4.695426819341865840e-06,9.178843386711188075e-06,3.187248688276072097e-05,6.067111803014791358e-05,5.865802645173851800e-05,7.034496765293856064e-05,6.897168943496226950e-06,1.900431222683812680e-05
4.387273744899333749e-01,5.288652072776284747e-10,4.906494508129554045e-06,5.690804189144262554e-08,1.278724130774761559e-06,1.203581097973550342e-04,1.888714609864485731e-04,1.280043245648749791e-04,4.037380265668043418e-06,1.512306934776841047e-04,1.198419257577993378e-06,8.569375902241450828e-05,1.100261026487330058e-05,5.076989615870712569e-05,2.595371398693654307e-06,2.780961600067152953e-06,4.777660593715385076e-05,1.920765124441841277e-05,2.006737713725620195e-07,1.215501396926513978e-05,1.017647897923640738e-04,7.204743366079498066e-06,4.446604938700595177e-06,1.145571265976170342e-05,5.628406886112890823e-05,7.039166239853519012e-06,3.970788061398807965e-05,4.339797254047925222e-05,8.367829875010756270e-06,8.686525443982918038e-06
2.069241113108770125e-01,1.864157885163969283e-05,6.142475665079278241e-06,4.710418064386934921e-08,4.799449146213170082e-05,1.173874961245405040e-04,3.201438235392441226e-06,5.805018028218825956e-06,4.541755215731796801e-06,2.240293582034170073e-04,1.633958797468665744e-06,9.933459672328482011e-05,1.134438660134247507e-05,3.983944289247959031e-05,2.596805588368564159e-05,6.279582733372490960e-05,4.912741573841489798e-05,0.000000000000000000e+00,1.727622925728550220e-07,4.249358244514455696e-06,1.977641937914481656e-05,6.974776239310176949e-05,2.820002382065836547e-06,1.613772250710029558e-05,5.544535719547121470e-05,4.318062220044571682e-05,3.916747004087240791e-05,2.948131057241782095e-05,6.163486553091500072e-06,1.792304117800197131e-05
2.204627734675717043e-01,7.916448755338151079e-07,4.813164257505821155e-06,0.000000000000000000e+00,2.720511117458996171e-06,2.986844362703024855e-05,1.367926934687217918e-04,1.473484412687641781e-07,5.096667021142919403e-06,2.263176400017286646e-04,6.507476028732371606e-06,1.229829915265149957e-04,4.162089062013641314e-07,6.232492112237125747e-05,2.339289406510281801e-05,1.296339199165552442e-05,1.590762550914475164e-06,1.518161621812585195e-05,1.859388198457650168e-09,4.148249672509491297e-06,7.382124668970954850e-06,1.711819918816689416e-05,2.976023554681686681e-06,2.064327041454951922e-05,5.576694522014016933e-05,1.725895006021579091e-04,1.742541440421032663e-04,2.318860838984021776e-05,1.070426792380761672e-04,1.272496008923374350e-05
